id,gender,masterCategory,subCategory,articleType,productDisplayName,price,sellers,quantity,filename,ratings,returned,sales
6020,Men,Apparel,Topwear,Tshirts,UCB Men's Roundneck With Sail Racing Print Red T-shirt,703,XYZ,1227,6020.jpg,2,6,858363
12939,Men,Apparel,Topwear,Shirts,Basics Men Black Slim Fit Checked Shirt,877,GenosisX,910,12939.jpg,3,13,786669
8388,Women,Apparel,Bottomwear,Track Pants,ADIDAS Women Wo Basic Black Track Pants,1209,Blue Smoke,524,8388.jpg,4,22,606918
6212,Women,Apparel,Topwear,Tops,UCB Women Photo Print Lavender Top,1213,Guard Random,1398,6212.jpg,1,29,1660597
51050,Women,Apparel,Innerwear,Bra,Enamor Red Bra,656,Bed Random,1397,51050.jpg,2,15,906592
49893,Unisex,Accessories,Watches,Watches,Q&Q Kids Unisex White Dial Analog Watch,783,Guard Random,962,49893.jpg,1,0,753246
36390,Men,Accessories,Socks,Socks,Reid & Taylor Men Brown Socks,1468,Spicy Dinner,403,36390.jpg,3,15,569584
15112,Men,Apparel,Bottomwear,Trousers,Arrow Men TR Finish Olive Trousers,1230,Spicy Dinner,54,15112.jpg,1,0,66420
5497,Men,Apparel,Topwear,Tshirts,Mr.Men Men's Cool Guy Lilac T-shirt,1174,GenosisX,57,5497.jpg,1,7,58700
32730,Men,Footwear,Shoes,Sports Shoes,FILA Men Skeletoes Black Shoes,394,Transit Random,1419,32730.jpg,3,7,556328
10460,Men,Apparel,Topwear,Tshirts,Flying Machine Green Polo Tshirts,1397,Strat Security,1129,10460.jpg,3,17,1553464
13681,Women,Footwear,Shoes,Sports Shoes,ADIDAS Women Furano 3 Sports Shoes,1217,Transit Random,423,13681.jpg,1,30,478281
23828,Unisex,Footwear,Flip Flops,Flip Flops,Puma Unisex Jive Red Flip Flops,969,Spicy Dinner,642,23828.jpg,2,26,596904
47551,Women,Footwear,Shoes,Heels,Portia Women White Heels,411,Clear Prints,139,47551.jpg,1,10,53019
6676,Women,Footwear,Shoes,Sports Shoes,Nike Women Lunar Swift Red Shoe,993,Spicy Dinner,1107,6676.jpg,5,6,1093293
37626,Girls,Apparel,Topwear,Tshirts,Madagascar3 Girls Pink Printed T-Shirt,1340,Blue Smoke,888,37626.jpg,2,1,1188580
37414,Women,Accessories,Bags,Handbags,Murcia Women Black Handbag,1124,Clear Prints,187,37414.jpg,1,24,183212
15744,Women,Footwear,Shoes,Sports Shoes,Nike Women Lunarglide+ 3 White Sports Shoes,496,Guard Random,1328,15744.jpg,1,1,658192
4313,Unisex,Apparel,Topwear,Tshirts,Tantra Kid's Unisex Elephant Pink Kidswear,1006,Bed Random,615,4313.jpg,1,30,588510
40546,Women,Accessories,Watches,Watches,Titan Raga Women Black Dial Watch,521,Sanguine Skincare,882,40546.jpg,1,20,449102
56423,Women,Apparel,Innerwear,Bra,Biara Women White Bra ST 5001,957,Ten Fold Security,161,56423.jpg,3,22,133023
51606,Women,Apparel,Bottomwear,Jeans,Kraus Jeans Women Blue Jeans,666,Bed Random,405,51606.jpg,1,23,254412
23226,Women,Apparel,Topwear,Kurtas,Aneri Women Komal Brown Kurta,1253,Strat Security,841,23226.jpg,2,30,1016183
18867,Men,Apparel,Bottomwear,Shorts,Puma Men Solid Grey Knits Panel Shorts,1282,Sanguine Skincare,1138,18867.jpg,5,0,1458916
55060,Women,Personal Care,Lips,Lipstick,Lakme Enrich Satins Lipstick 527,924,Ten Fold Security,200,55060.jpg,4,11,174636
27440,Women,Apparel,Topwear,Tops,Jockey Women Purple Racerback Tank Top,1377,Friend Random,839,27440.jpg,1,13,1137402
46477,Women,Accessories,Watches,Watches,Timex Women Steel Watch,365,Guard Random,170,46477.jpg,1,23,53655
34057,Boys,Apparel,Bottomwear,Capris,Gini and Jony Boys Washed Blue 3/4 Length Pants,595,Guard Random,923,34057.jpg,2,2,547995
43939,Women,Footwear,Shoes,Heels,Catwalk Women Silver Heels,498,Unique Trends,546,43939.jpg,2,18,262944
53397,Women,Apparel,Topwear,Kurtas,Alma Women White & Mustard Printed Kurta,604,Strat Security,353,53397.jpg,2,12,205964
20665,Men,Apparel,Topwear,Tshirts,Classic Polo Men Striped Blue Tshirt,657,Guard Random,974,20665.jpg,2,0,639918
33272,Girls,Apparel,Bottomwear,Capris,Gini & Jony Girls Pink Pedal Pusher,1359,Guard Random,931,33272.jpg,3,29,1225818
57737,Women,Personal Care,Lips,Lip Care,Lotus Herbals Strawberry Lip Balm,984,Transit Random,512,57737.jpg,4,1,502824
44112,Women,Personal Care,Fragrance,Perfume and Body Mist,Boss Women Sunset 75 ml Perfume,858,Clear Prints,135,44112.jpg,1,15,102960
55252,Women,Personal Care,Eyes,Kajal and Eyeliner,Lakme Perfect Definition Eye Pencil 20 Midnight Black,310,Transit Random,1382,55252.jpg,1,12,424700
43337,Men,Footwear,Shoes,Sports Shoes,Reebok Men Grey Turbo DMX Shear Sports Shoes,525,Spicy Dinner,209,43337.jpg,4,5,107100
2010,Men,Apparel,Topwear,Tshirts,ADIDAS Mens Classic Green Polo T-shirt,452,Transit Random,1386,2010.jpg,5,26,614720
27672,Women,Accessories,Bags,Handbags,Murcia Women Brown Handbag,543,Transit Random,1153,27672.jpg,3,21,614676
13447,Men,Apparel,Topwear,Tshirts,United Colors of Benetton Men Stripes Pink Tshirts,699,Clear Prints,722,13447.jpg,2,27,485805
19941,Men,Footwear,Shoes,Sports Shoes,Nike Men Court Majestic Black Sports Shoes,1319,Sanguine Skincare,1216,19941.jpg,3,30,1564334
50720,Girls,Apparel,Dress,Dresses,Doodle Girls Orange Printed Dress,623,Bed Random,284,50720.jpg,4,21,163849
41838,Men,Footwear,Shoes,Casual Shoes,Skechers Men Grey Shoes,991,Ten Fold Security,261,41838.jpg,4,21,237840
58915,Men,Accessories,Ties,Ties,Hakashi Men Black Silk Tie,618,GenosisX,547,58915.jpg,3,23,323832
43753,Women,Accessories,Jewellery,Bangle,Royal Diadem Set of 2 Golden Bangles,1137,Strat Security,263,43753.jpg,1,14,283113
2474,Men,Footwear,Shoes,Sports Shoes,Nike Men's Dual Fusion Black Shoe,802,Friend Random,867,2474.jpg,4,24,676086
13023,Women,Footwear,Shoes,Heels,Inc 5 Women Casual Red Heels,1062,Clear Prints,1410,13023.jpg,2,21,1475118
19519,Men,Apparel,Topwear,Sweaters,United Colors of Benetton Men Stripes Black Sweater,1375,Guard Random,1444,19519.jpg,5,23,1953875
42681,Women,Apparel,Topwear,Kurtas,Alma Women Blue Kurta,1486,Bed Random,1115,42681.jpg,5,28,1615282
34601,Men,Apparel,Innerwear,Briefs,Hanes Men Brown Boxer Brief,986,Spicy Dinner,1280,34601.jpg,3,25,1237430
8972,Men,Footwear,Shoes,Sports Shoes,Puma Men Drift Cat III CF Brown Sports Shoes,1193,XYZ,176,8972.jpg,1,19,187301
48189,Women,Accessories,Bags,Handbags,Fossil Women Purple Handbag,1272,XYZ,551,48189.jpg,1,11,686880
29982,Women,Free Items,Free Gifts,Free Gifts,Aspen Women White Dial Watch,1376,Sanguine Skincare,1187,29982.jpg,3,6,1625056
50176,Women,Footwear,Shoes,Flats,Rocia Women Brown Flats,1245,Clear Prints,1067,50176.jpg,2,26,1296045
22556,Men,Personal Care,Fragrance,Deodorant,Reebok Men Reefuel Deo,888,Guard Random,1018,22556.jpg,1,16,889776
14034,Men,Apparel,Topwear,Shirts,Flying Machine Men Check Blue Shirts,406,Clear Prints,1301,14034.jpg,3,28,516838
44744,Men,Footwear,Shoes,Casual Shoes,Globalite Men Black Proton Shoes,533,Bed Random,497,44744.jpg,2,3,263302
41236,Girls,Apparel,Bottomwear,Capris,Gini and Jony Kids Girls Black Capris,1405,Strat Security,859,41236.jpg,3,26,1170365
51639,Men,Accessories,Watches,Watches,Fossil Men Black Dial Chronograph Watch ME3022,353,Ten Fold Security,48,51639.jpg,4,6,14826
3935,Women,Apparel,Topwear,Tshirts,Jealous 21 Women's Yellow Miss T-shirt,1426,Transit Random,949,3935.jpg,1,9,1340440
23219,Women,Apparel,Topwear,Kurtas,Aneri Women Shalini Cream Kurta,707,Strat Security,1272,23219.jpg,4,29,878801
58586,Women,Accessories,Jewellery,Necklace and Chains,ToniQ Women Orange Necklace,583,XYZ,1158,58586.jpg,2,19,664037
10209,Women,Accessories,Bags,Handbags,Murcia Women Kkhh Grey Handbags,352,GenosisX,274,10209.jpg,1,15,91168
4922,Women,Apparel,Topwear,Tshirts,Gini and Jony Girl's Viona Pack of 3 Tee Infant Kidswear,741,Spicy Dinner,752,4922.jpg,2,16,545376
41699,Men,Apparel,Loungewear and Nightwear,Lounge Pants,DC Comics Men Blue Printed Lounge Pants,1312,Unique Trends,1332,41699.jpg,2,12,1731840
23817,Unisex,Footwear,Flip Flops,Flip Flops,Puma Unisex Black Wave Flip Flops,679,Unique Trends,453,23817.jpg,5,25,290612
38235,Unisex,Accessories,Eyewear,Sunglasses,Polaroid Unisex Sunglasses,928,Strat Security,477,38235.jpg,1,17,426880
9265,Men,Apparel,Topwear,Shirts,Scullers Men Scul Black Shirts,523,XYZ,263,9265.jpg,2,29,122382
48370,Men,Apparel,Topwear,Shirts,French Connection Men Brown & Beige Shirt,921,Bed Random,864,48370.jpg,4,2,793902
6823,Men,Footwear,Sandal,Sandals,Timberland Men Black Floater,1223,Sanguine Skincare,193,6823.jpg,1,24,206687
17448,Men,Accessories,Watches,Watches,CASIO ENTICER Men Steel-Toned Analogue Watch BS121,300,Unique Trends,1006,17448.jpg,5,8,299400
28295,Women,Accessories,Eyewear,Sunglasses,Fastrack Women White Sunglasses,1012,Sanguine Skincare,236,28295.jpg,4,12,226688
47338,Women,Accessories,Bags,Handbags,Baggit Women Orange Frankie Eva Handbag,602,GenosisX,750,47338.jpg,2,2,450296
59030,Women,Footwear,Shoes,Heels,Carlton London Women Black Heels,1236,GenosisX,1090,59030.jpg,2,1,1346004
58324,Men,Footwear,Flip Flops,Flip Flops,Lotto Men Black Flip Flops,1065,Blue Smoke,130,58324.jpg,3,21,116085
11579,Women,Apparel,Topwear,Kurtas,W Women Printed Green Kurtas,839,Blue Smoke,225,11579.jpg,4,5,184580
33629,Women,Accessories,Wallets,Wallets,Lino Perros Women Red Wallet,1377,Bed Random,801,33629.jpg,2,0,1102977
2679,Men,Apparel,Topwear,Tshirts,Inkfruit Men's You Are Being Black T-shirt,1466,Unique Trends,999,2679.jpg,4,19,1436680
46810,Women,Apparel,Topwear,Tshirts,Nike Women Yellow T-shirt,778,Blue Smoke,550,46810.jpg,1,14,417008
28053,Men,Apparel,Innerwear,Briefs,Jockey ELANCE Men Navy Blue Pack of 2 Briefs 1009,520,Strat Security,153,28053.jpg,1,9,74880
22569,Men,Apparel,Topwear,Shirts,Highlander Men Check Blue Shirt,1239,Spicy Dinner,1186,22569.jpg,1,24,1439718
31942,Women,Footwear,Shoes,Casual Shoes,Nike Women Sweet Classic Leather White Shoes,518,Transit Random,1034,31942.jpg,2,28,521108
48384,Men,Apparel,Bottomwear,Jeans,French Connection Men Blue Jeans,309,Guard Random,1030,48384.jpg,5,26,310236
28261,Men,Personal Care,Fragrance,Deodorant,18+ Men Dare Deo,1213,GenosisX,101,28261.jpg,4,18,100679
44549,Men,Footwear,Sandal,Sandals,Coolers Men Black Sandals,649,Transit Random,978,44549.jpg,4,3,632775
57962,Women,Apparel,Saree,Sarees,Prafful Women Multi Coloured Sari,1362,Bed Random,443,57962.jpg,3,27,566592
58116,Women,Accessories,Jewellery,Pendant,Rreverie Women Silver & Brown Pendant,1160,Spicy Dinner,1422,58116.jpg,4,17,1629800
10699,Women,Accessories,Watches,Watches,Esprit Women Houston Yellow Ice Orange Watches,703,Unique Trends,1033,10699.jpg,2,1,725496
37887,Unisex,Accessories,Socks,Socks,Happy Socks Unisex Red Socks,1275,Clear Prints,151,37887.jpg,2,22,164475
19142,Men,Footwear,Sandal,Sandals,Lotto Men Rapid Black Sandals,1424,Blue Smoke,1400,19142.jpg,5,18,1967968
31728,Women,Accessories,Jewellery,Pendant,Fabindia Women Anusuya Maroon Pendant,344,Strat Security,1002,31728.jpg,2,14,339872
25926,Women,Apparel,Topwear,Tshirts,Femella Women Red T-shirt,1417,Spicy Dinner,473,25926.jpg,2,18,644735
38497,Boys,Apparel,Topwear,Tshirts,Palm Tree Boys Yellow T-shirt,973,Bed Random,258,38497.jpg,3,24,227682
11921,Men,Footwear,Shoes,Formal Shoes,Franco Leone Men Brown Leather Formal Shoes,970,Spicy Dinner,890,11921.jpg,3,6,857480
34068,Women,Footwear,Shoes,Heels,Clarks Women Cash Box Leather Black Heeled Shoes,459,Sanguine Skincare,371,34068.jpg,5,3,168912
45230,Men,Accessories,Watches,Watches,CASIO Men White Dial & Digital Watches AD146,1083,Transit Random,743,45230.jpg,1,17,786258
6640,Women,Footwear,Shoes,Sports Shoes,Nike Women Air Max Turbulence Grey Pink Shoe,1067,Sanguine Skincare,439,6640.jpg,2,5,463078
18851,Men,Apparel,Topwear,Tshirts,Puma Men Head Red Tshirt,829,Ten Fold Security,506,18851.jpg,2,6,414500
37422,Women,Accessories,Bags,Handbags,Murcia Women Office Black Handbag,1217,Strat Security,923,37422.jpg,3,10,1111121
24809,Unisex,Apparel,Bottomwear,Swimwear,Nabaiji Unisex Pink Swimming Cap,836,Ten Fold Security,1335,24809.jpg,5,24,1095996
56415,Men,Footwear,Sandal,Sandals,GAS Men Charcoal Jungle Sandals,1094,Spicy Dinner,1001,56415.jpg,2,18,1075402
1657,Men,Footwear,Shoes,Sports Shoes,Reebok Men's White High Wire Shoe,509,Friend Random,892,1657.jpg,2,11,448429
54726,Women,Apparel,Topwear,Kurtas,Shree Women Red Printed Kurta,999,Guard Random,82,54726.jpg,1,18,63936
51254,Men,Accessories,Belts,Belts,Park Avenue Men Beige & Black Belt,1359,Spicy Dinner,1280,51254.jpg,4,7,1730007
9862,Men,Apparel,Topwear,Tshirts,Status Quo Men Red Polo Tshirts,648,Transit Random,904,9862.jpg,3,20,572832
15316,Men,Footwear,Shoes,Casual Shoes,ADIDAS Men Vigor Green Casual Shoes,628,Ten Fold Security,645,15316.jpg,1,23,390616
32534,Men,Personal Care,Fragrance,Fragrance Gift Set,Playboy Men Vegas Fragrance Gift Set,1031,Guard Random,424,32534.jpg,4,0,437144
21311,Women,Accessories,Eyewear,Sunglasses,Celine Dion Women Black Frame Sunglasses,1049,Transit Random,1119,21311.jpg,1,28,1144459
15124,Men,Apparel,Bottomwear,Trousers,Arrow Men TR Finish Grey Trousers,374,Ten Fold Security,174,15124.jpg,4,30,53856
10456,Men,Apparel,Topwear,Tshirts,Flying Machine Men Grey Polo Tshirts,588,XYZ,896,10456.jpg,1,4,524496
57391,Women,Apparel,Innerwear,Briefs,Amante Women Pack of 3 Printed Briefs PFCN04,562,Transit Random,1288,57391.jpg,2,16,714864
56243,Men,Apparel,Loungewear and Nightwear,Night suits,SDL by Sweet Dreams Men White & Black Pyjama Set,682,XYZ,143,56243.jpg,4,26,79794
15918,Unisex,Accessories,Bags,Backpacks,ADIDAS Unisex BP Cable Black Backpack,946,GenosisX,1051,15918.jpg,1,9,985732
2684,Men,Apparel,Topwear,Tshirts,Inkfruit Men's City Beats Violet T-shirt,1003,Friend Random,752,2684.jpg,1,7,747235
35523,Girls,Footwear,Sandal,Sandals,Enroute Teens Purple Sandals,588,XYZ,825,35523.jpg,1,15,476280
26908,Women,Apparel,Topwear,Tops,Jealous 21 Women Printed Blue Top,620,Clear Prints,1496,26908.jpg,3,6,923800
27220,Women,Apparel,Topwear,Tops,Doodle Kids Girl Printed Purple Top,1474,Strat Security,238,27220.jpg,3,27,311014
13015,Women,Footwear,Shoes,Flats,Inc 5 Women Casual Maroon Sandals,1399,Bed Random,1021,13015.jpg,3,7,1418586
23680,Men,Footwear,Shoes,Casual Shoes,Red Tape Men Brown Casual Shoes,1418,Unique Trends,1147,23680.jpg,2,11,1610848
20839,Women,Footwear,Shoes,Casual Shoes,Puma Women Future Cat M1 Denim Black  Casual Shoes,1248,Clear Prints,585,20839.jpg,5,9,718848
39128,Women,Apparel,Bottomwear,Leggings,Aneri Women Red Leggings,1467,Guard Random,1305,39128.jpg,4,17,1889496
25577,Men,Footwear,Shoes,Sports Shoes,Fila Men Surveillance Black Shoe,1142,Ten Fold Security,1498,25577.jpg,3,12,1697012
11742,Men,Apparel,Topwear,Tshirts,Lee Men Navy Blue Polo Tshirts,1200,Unique Trends,949,11742.jpg,5,21,1113600
14002,Men,Apparel,Topwear,Tshirts,Nike Men Solid Navy Blue Jerseys,317,Ten Fold Security,228,14002.jpg,1,25,64351
37280,Women,Apparel,Topwear,Tshirts,Tantra Women Blue Facebook T-shirt,631,Guard Random,1019,37280.jpg,5,2,641727
4587,Unisex,Accessories,Bags,Messenger Bag,Wildcraft Unisex Grey Courier Messenger Bag,413,XYZ,634,4587.jpg,1,0,261842
25745,Men,Accessories,Belts,Belts,Wrangler Men Black Textured Belt,1029,Guard Random,226,25745.jpg,1,11,221235
46819,Women,Footwear,Shoes,Heels,Catwalk Women Silver Flats,1208,Blue Smoke,909,46819.jpg,1,24,1069080
16755,Women,Accessories,Bags,Clutches,Spice Art Women Cherry Maroon Clutch,856,Guard Random,695,16755.jpg,2,18,579512
29188,Men,Accessories,Bags,Laptop Bag,United Colors of Benetton Men Black Laptop Bag,1163,XYZ,40,29188.jpg,4,10,34890
7302,Women,Apparel,Topwear,Tshirts,UCB Women's Short Sleeve Blue Red T-shirt,1100,Blue Smoke,504,7302.jpg,2,7,546700
46025,Women,Accessories,Jewellery,Pendant,Estelle Women Gold Pendant with Chain,529,Bed Random,356,46025.jpg,5,18,178802
17687,Women,Footwear,Shoes,Heels,Catwalk Women Classic White Heels,601,Unique Trends,285,17687.jpg,2,10,165275
11114,Men,Apparel,Topwear,Shirts,Indigo Nation Men Check Purple Shirts,821,Transit Random,278,11114.jpg,3,4,224954
32396,Women,Apparel,Topwear,Shirts,Arrow Woman Blue Striped Shirt,627,GenosisX,760,32396.jpg,4,30,457710
57701,Women,Personal Care,Skin,Face Moisturisers,Lotus Herbals Papayablem Papaya-N-Saffron Anti-Blemish Creme,959,GenosisX,816,57701.jpg,2,7,775831
22104,Men,Footwear,Shoes,Casual Shoes,Flying Machine Men Blue Casual Shoes,953,Friend Random,1213,22104.jpg,4,16,1140741
2026,Men,Apparel,Topwear,Tshirts,ADIDAS Mens Full Deep Green T-shirt,833,Guard Random,751,2026.jpg,2,23,606424
13471,Women,Apparel,Topwear,Tops,United Colors of Benetton Women Solid Blue Tunic,1275,Guard Random,1302,13471.jpg,3,13,1643475
55264,Women,Personal Care,Makeup,Kajal and Eyeliner,Lakme Fantasy Mystic Mauve Shimmer Eye Liner,1356,GenosisX,1131,55264.jpg,3,16,1511940
6486,Men,Footwear,Shoes,Casual Shoes,Red Tape Men STN Formal Light Brown Shoe,556,Bed Random,115,6486.jpg,4,28,48372
35381,Boys,Footwear,Shoes,Casual Shoes,Enroute Teens Black Shoes,629,XYZ,578,35381.jpg,4,20,350982
5203,Men,Apparel,Topwear,Tshirts,Mickey Men's The Original Red T-shirt,543,Strat Security,136,5203.jpg,3,19,63531
40584,Women,Apparel,Topwear,Kurtas,Aurelia Women Printed Yellow Kurta,1076,Sanguine Skincare,1276,40584.jpg,5,8,1364368
9253,Men,Apparel,Topwear,Shirts,Mark Taylor Men Purple Striped Shirt,1189,Transit Random,197,9253.jpg,5,16,215209
31980,Men,Footwear,Sandal,Sandals,Nike Men Lebron Slide Red Sandals,744,Clear Prints,1207,31980.jpg,5,4,895032
26937,Women,Apparel,Topwear,Tshirts,Jealous 21 Women Printed White T-shirt,1214,Ten Fold Security,41,26937.jpg,5,0,49774
1802,Men,Footwear,Shoes,Sports Shoes,Quechua Men's Arpenaz Flex Yellow Shoe,1056,Blue Smoke,417,1802.jpg,5,0,440352
21920,Women,Apparel,Topwear,Kurtas,BIBA Women Printed Green Kurta,633,Spicy Dinner,1296,21920.jpg,1,7,815937
6815,Men,Footwear,Shoes,Casual Shoes,Timberland Men's Chocorua Trail Brown Shoe,660,Friend Random,568,6815.jpg,2,14,365640
54719,Women,Apparel,Topwear,Kurtas,Shree Women Multicoloured Printed Kurta,1052,Sanguine Skincare,496,54719.jpg,3,28,492336
12930,Men,Apparel,Topwear,Tshirts,Classic Polo Men Club Navy Blue Tshirts,600,Blue Smoke,1278,12930.jpg,2,6,763200
6029,Women,Apparel,Topwear,Tops,UCB Women's Basic Racerback Blue Top,345,Blue Smoke,469,6029.jpg,3,25,153180
32953,Men,Footwear,Shoes,Casual Shoes,ADIDAS Neo Men Clemente Stripe Black Shoes,928,Friend Random,55,32953.jpg,5,8,43616
24836,Women,Footwear,Shoes,Sports Shoes,New Balance Women Grey Sports Shoes,1145,XYZ,1476,24836.jpg,4,20,1667120
38455,Women,Accessories,Bags,Handbags,Baggit Women Blue Handbag,752,Spicy Dinner,924,38455.jpg,2,25,676048
9405,Men,Footwear,Shoes,Sports Shoes,FILA Men INTENSE White Shoes,751,Friend Random,1370,9405.jpg,5,15,1017605
3903,Girls,Apparel,Topwear,Tshirts,Disney Kids Girl's Minnie And Daisy Yellow Kidswear,1412,Friend Random,656,3903.jpg,1,19,899444
9637,Men,Apparel,Topwear,Shirts,Indigo Nation Men Hot Stepper Black Shirts,1255,Transit Random,1057,9637.jpg,2,24,1296415
48510,Women,Apparel,Topwear,Tops,French Connection Women Beige & Blue Striped Top,1330,Guard Random,1432,48510.jpg,2,30,1864660
54973,Women,Apparel,Dress,Dresses,Femella Women Off White Dress,966,XYZ,1048,54973.jpg,1,18,994980
10831,Men,Apparel,Topwear,Tshirts,Wrangler Men American Music Folk Navy Blue T-Shirts,1332,Friend Random,1068,10831.jpg,2,29,1383948
56618,Women,Personal Care,Makeup,Highlighter and Blush,Streetwear Stay On Pink Sugar Blush,1015,Bed Random,234,56618.jpg,5,17,220255
39573,Women,Footwear,Shoes,Heels,Catwalk Women Beige Flats,385,Guard Random,734,39573.jpg,2,3,281435
11319,Women,Apparel,Bottomwear,Capris,United Colors of Benetton Women Washed Blue Capris,332,Blue Smoke,290,11319.jpg,1,13,91964
33049,Women,Apparel,Topwear,Kurtas,Mother Earth Women Printed Blue Kurta,505,Clear Prints,1379,33049.jpg,3,2,695385
49604,Women,Footwear,Shoes,Heels,Catwalk Women Brown Heels,880,Unique Trends,1149,49604.jpg,2,16,997040
2825,Men,Footwear,Shoes,Formal Shoes,Lee Cooper Men Leather Semi Formal Black Shoe,1299,Ten Fold Security,114,2825.jpg,4,20,122106
28633,Men,Footwear,Shoes,Sports Shoes,Nike Men Free TR2 Grey Sports Shoes,529,XYZ,1373,28633.jpg,1,30,710447
18294,Women,Apparel,Topwear,Kurtas,Aneri Women N Jashn Purple Kurta,849,Blue Smoke,543,18294.jpg,5,10,452517
11917,Men,Footwear,Sandal,Sandals,Franco Leone Men Casual Brown Sandals,720,Clear Prints,440,11917.jpg,1,20,302400
46826,Women,Footwear,Shoes,Heels,Catwalk Women Black Peep-Toes,1018,Spicy Dinner,1193,46826.jpg,5,28,1185970
27811,Men,Accessories,Belts,Belts,Bulchee Men Brown And Black Reversible Belt,1295,GenosisX,120,27811.jpg,2,20,129500
28065,Men,Apparel,Innerwear,Briefs,Jockey ELANCE Men Charcoal Elance Brief 1015,770,Blue Smoke,943,28065.jpg,2,18,712250
57954,Women,Apparel,Saree,Sarees,Prafful Olive Green Georgette Printed Saree,695,XYZ,331,57954.jpg,4,26,211975
56886,Women,Footwear,Shoes,Heels,HM Women Black Heels,395,Guard Random,397,56886.jpg,1,26,146545
39117,Women,Apparel,Bottomwear,Leggings,Aneri Women Green Leggings,1395,Unique Trends,993,39117.jpg,5,15,1364310
19510,Men,Accessories,Belts,Belts,Wrangler Men Canvas Brown Belt,968,Clear Prints,816,19510.jpg,1,16,774400
28257,Men,Personal Care,Fragrance,Deodorant,Fogg Men Voyager Deo,662,XYZ,190,28257.jpg,5,6,121808
16938,Women,Accessories,Eyewear,Sunglasses,Image Women Classic Eyewear Brown Sunglasses,1150,Transit Random,1426,16938.jpg,4,24,1612300
22331,Men,Apparel,Topwear,Tshirts,John Players Men Stripes Grey Polo T-Shirt,883,Sanguine Skincare,1169,22331.jpg,4,7,1026046
35386,Boys,Footwear,Shoes,Casual Shoes,Enroute Teens Blue Shoes,339,Strat Security,464,35386.jpg,3,26,148482
7553,Men,Apparel,Bottomwear,Track Pants,Nike Men's Ope Black Track Pant,647,Bed Random,587,7553.jpg,5,6,375907
15781,Men,Apparel,Innerwear,Briefs,Facit Black Comfort Briefs,826,Transit Random,377,15781.jpg,2,7,305620
20466,Women,Accessories,Wallets,Wallets,Baggit Women Udaan Jhuti Beige Wallet,943,Spicy Dinner,103,20466.jpg,3,9,88642
36731,Girls,Apparel,Topwear,Tops,Gini and Jony Girls Striped Pink Top,389,GenosisX,1000,36731.jpg,5,25,379275
14461,Women,Footwear,Shoes,Heels,Enroute Women Casual Taupe Wedges,447,Strat Security,833,14461.jpg,3,6,369669
25326,Men,Accessories,Watches,Watches,CASIO Edifice Men Black Dial Watch ED423,582,Transit Random,286,25326.jpg,4,14,158304
2213,Men,Footwear,Sandal,Sandals,Puma Men Brown Sandal,1389,Friend Random,683,2213.jpg,3,5,941742
50523,Men,Apparel,Innerwear,Briefs,Chromozome Men Black Pack of 2 Briefs,855,Spicy Dinner,56,50523.jpg,3,4,44460
16336,Men,Apparel,Topwear,Shirts,Peter England Men Solid Purple Shirt,469,Ten Fold Security,570,16336.jpg,3,21,257481
20230,Women,Apparel,Topwear,Sweaters,Wrangler Women Fluro Grey Sweater,385,Sanguine Skincare,254,20230.jpg,5,13,92785
4580,Women,Footwear,Shoes,Sports Shoes,Nike Women Air Rele Black Shoe,1389,Bed Random,615,4580.jpg,4,19,827844
50147,Women,Footwear,Shoes,Heels,Rocia Women Beige Flats,1345,XYZ,1170,50147.jpg,5,5,1566925
3597,Unisex,Footwear,Shoes,Casual Shoes,Converse Unisex Chuck Taylor OX Green Canvas Shoe,773,Friend Random,221,3597.jpg,5,30,147643
19528,Men,Apparel,Topwear,Sweaters,United Colors of Benetton Men Solid Red Sweater,698,XYZ,1056,19528.jpg,5,26,718940
22755,Women,Apparel,Topwear,Kurtas,BIBA Women Solid Navy Blue Kurta,1413,Unique Trends,1143,22755.jpg,4,12,1598103
46210,Women,Accessories,Jewellery,Bangle,Adrika Beige  Bangle,939,Transit Random,1045,46210.jpg,3,3,978438
7137,Men,Apparel,Bottomwear,Track Pants,Urban Yoga Men Bottoms Black Yoga Pants,737,Transit Random,1402,7137.jpg,4,23,1016323
5660,Men,Apparel,Topwear,Tshirts,Tantra Men Absolut Bangalore Navy Blue T-shirt,981,Blue Smoke,860,5660.jpg,1,3,840717
52422,Women,Apparel,Loungewear and Nightwear,Nightdress,Red Rose Women Multi Coloured Nightdress,1064,Sanguine Skincare,1454,52422.jpg,2,9,1537480
11583,Women,Apparel,Topwear,Kurtas,W Women Printed White Kurtas,633,Clear Prints,557,11583.jpg,5,3,350682
31184,Men,Accessories,Accessories,Accessory Gift Set,Cabarelli Men Accessory Gift Set,1187,Blue Smoke,826,31184.jpg,2,23,953161
30056,Men,Accessories,Watches,Watches,Skagen Men Black Dial Watch,1310,Spicy Dinner,1138,30056.jpg,5,27,1455410
22593,Women,Apparel,Topwear,Tshirts,Nike Women Purple T-shirt,1298,Ten Fold Security,961,22593.jpg,3,29,1209736
17674,Women,Footwear,Shoes,Flats,Catwalk Women Ballerina Red Casual Shoe,319,XYZ,1298,17674.jpg,4,7,411829
48970,Women,Accessories,Jewellery,Ring,Lucera Women Gold Ring,1265,GenosisX,368,48970.jpg,4,14,447810
